"Name","religion_id","birth_year","death_year","gender_id","data_source_id"
Samuel Allen Letts,NA,"1,839","1,910",1,1
Samuel Beal,NA,"1,825","1,889",1,1
Samuel Beck,1,NA,NA,,3
Samuel Bewley,1,NA,NA,,3
Samuel Blackburn,NA,NA,NA,,3
Samuel Burton,NA,NA,NA,1,1
Samuel C Baker,NA,"1,821","1,893",1,1
Samuel Cartwright,NA,"1,789","1,864",1,1
Samuel Cheetham,NA,"1,827",NA,1,1
Samuel Chinnery,NA,"1,828",NA,1,1
Samuel Clark,1,NA,NA,,3
Samuel Courtauld,NA,"1,793","1,881",1,1
Samuel Darton,1,NA,NA,,2
Samuel Davenport,NA,"1,818","1,906",1,1
Samuel Duckworth,NA,NA,NA,1,1
Samuel E Maunsell,NA,NA,NA,1,1
Samuel Foster Haven,NA,"1,806","1,881",1,1
Samuel Guppy,NA,"1,790","1,875",1,1
Samuel Gurney,1,NA,NA,,3
Samuel Hare,1,NA,NA,,3
Samuel Harley Kough,NA,NA,NA,1,1
Samuel Harraden,NA,NA,NA,1,1
Samuel Hibbert Ware,NA,"1,782","1,848",1,1
Samuel Jeffrys,NA,NA,NA,,3
Samuel Jesper,1,NA,NA,,3
Samuel John Cooke,NA,NA,NA,1,1
Samuel Joseph Mackie,NA,"1,823","1,902",1,1
Samuel Juke,NA,NA,NA,,3
Samuel King,1,NA,NA,,3
Samuel Kisch,NA,NA,NA,1,1
Samuel Laing,NA,"1,812","1,897",1,1
Samuel Lang,NA,NA,NA,1,1
Samuel Lees,NA,NA,NA,1,1
Samuel Lucas,1,NA,NA,,3
Samuel Maclean,NA,"1,818","1,864",1,1
Samuel Messenger,NA,NA,NA,1,1
Samuel Nash,NA,NA,NA,1,1
Samuel Pasfield Oliver,NA,"1,838","1,907",1,1
Samuel Phillips Day,NA,NA,NA,1,1
Samuel Priestman,1,NA,NA,,3
Samuel R J Owen,NA,NA,NA,1,1
Samuel Reynolds Solly,NA,"1,781","1,866",1,1
Samuel Rosling,1,NA,NA,,3
Samuel Rule,NA,NA,"1,868",1,1
Samuel Rundall,1,NA,NA,,3
Samuel Rush Meyrick,NA,"1,783","1,848",1,1
Samuel Rutter,1,NA,NA,,3
Samuel S Scriven,NA,NA,NA,,3
Samuel Sharp,NA,"1,814","1,882",1,1
Samuel Solly,NA,"1,805","1,871",1,1
Samuel Sturge,1,NA,NA,,3
Samuel Thompson,1,NA,NA,,3
Samuel Timmins,NA,"1,826","1,902",1,1
Samuel Tuke,1,NA,NA,,3
Samuel Watson,NA,NA,NA,1,1
Samuel Wheeler,1,NA,NA,,3
Samuel William North,NA,NA,NA,1,1
Samuel Wood,NA,NA,"1,879",1,1
Sarah Burgess,1,NA,NA,,3
Sarah Harris,NA,NA,NA,,3
Sarah Head,1,NA,NA,,3
Sarah Hotham,1,NA,NA,,3
Sarah Rundell,1,NA,NA,,3
Sarah Southall,1,NA,NA,,3
Sarah Southwell,NA,NA,NA,,3
Sarah Sterry,1,NA,NA,,3
Sarah Styles,1,NA,NA,,3
Savile Club,,,,,
Sax Bannister,NA,NA,NA,,3
Science Club,,,,,
Scotland,,,,,
Scottish History Society,,,,,
Scottish Meteorological Society,,,,,
Scottish Text Society,,,,,
Septimus Warner,1,NA,NA,,3
Sesame Club,,,,,
Seychelles,,,,,
Sheffield Literary and Philosophical Society,,,,,
Sheffield Medical Society,,,,,
Sherard Osborn,NA,"1,822","1,875",1,1
Sidney Faithhorn Green,NA,"1,841","1,916",1,1
Silas Palmer,NA,"1,815","1,875",1,1
Singapore,,,,,
Smithsonian Institution,,,,,
Sociedad Antropologica Espanola,,,,,
Societa Italiana di Antropologia e di Etnologia,,,,,
Societe Archaeologique du Midi de la France,,,,,
Societe Archeologique de Namur,,,,,
Societe Parisienne d'Archeologie et d'Histoire,,,,,
Societe des Amis de la Nature of Moscow,,,,,
Society for Biblical Archaeology,,,,,
Society for Promoting Christian Knowledge,,,,,
Society for Psychical Research,,,,,
Society for the Diffusion of Useful Knowledge,,,,,
"Society for the Encouragement of Arts, Manufactures and Commerce",,,,,
Society of Antiquaries,,,,,
Society of Antiquaries of Literature,,,,,
Society of Antiquaries of Scotland,,,,,
"Society of Archaeology, Namur, Brussels",,,,,
Society of Arts,,,,,
Society of Authors,,,,,
Society of Biblical Archaeology,,,,,
Society of Chemical Industry,,,,,
Society of Emulation of Paris,,,,,
Society of Engineers,,,,,
Society of Friends,,,,,
Society of Scottish Antiquarians,,,,,
Soci̩t̩ M̩dico Psychologique,,,,,
Somersetshire Archaeological and Natural History Society,,,,,
Sophus Ruge,NA,"1,831","1,903",1,1
South Africa,,,,,
Spain,,,,,
Spalding Club,,,,,
Spencer St John,NA,"1,825","1,910",1,1
Spyridon Glaucopides,NA,NA,NA,1,1
St George J Mivart,NA,NA,NA,1,1
Standish Motte,NA,NA,NA,,3
Statistical Society,,,,,
Stephen D Fuller,NA,"1,839","1,912",1,1
Stephen Henry Ward,NA,"1,818","1,880",1,1
Stephen Webb,NA,NA,NA,1,1
Stephen Yeldham,NA,"1,810","1,896",1,1
Straits Settlements,,,,,
Sugar Club,,,,,
Summers Harford,1,NA,NA,,3
Surrey Archaeological Society,,,,,
Susan Pease,1,NA,NA,,3
Sussex Archaeological Society,,,,,
Sven Nilsson,NA,"1,787","1,883",1,1
Svend Mosling,NA,NA,NA,1,1
Sweden,,,,,
Swedenborg Society,,,,,
Switzerland,,,,,
Sydenham Society,,,,,
Sydney Edward Bouverie Bouverie-Pusey,NA,"1,839","1,911",1,1
Sydney French,NA,NA,NA,1,1
Sydney James Smithers,NA,NA,NA,1,1
Sydney L Blanchard,NA,NA,NA,1,1
Sylvester Hovey,NA,NA,NA,,3
Syria,,,,,
Syro Egyptian Society,,,,,
T  B Armitstead,NA,NA,NA,1,1
T  George Bonney,NA,"1,833","1,923",1,1
T  Trevethan Spicer,NA,NA,NA,1,1
T A  Augustus Land,NA,NA,NA,1,1
T A Blakely,NA,"1,827","1,868",1,1
T A Campbell,NA,NA,NA,1,1
T A Hughes,NA,NA,NA,1,1
T Allen,NA,NA,NA,,3
T B Sprague,NA,"1,830","1,920",1,1
T Dakin,NA,NA,NA,1,1
T E Partridge,NA,NA,NA,1,1
T E Plint,NA,NA,NA,,3
T Gill,1,NA,NA,,3
T Gregory,1,NA,NA,,3
T H  Jun Clay,NA,NA,NA,1,1
T H Hood,NA,NA,NA,1,1
T Hunt,1,NA,NA,,3
T Hutchinson,NA,NA,NA,,3
T J Cholmondeley,NA,"1,818","1,883",1,1
T J Sanderson,NA,NA,NA,1,1
T Jun Ashby,1,NA,NA,,3
T Knott,1,NA,NA,,3
T M Kendall,NA,NA,NA,1,1
T Nicholls,NA,NA,NA,,3
T P Heslop,NA,NA,NA,1,1
T Pollard,NA,NA,NA,,3
T Postans,NA,NA,NA,1,1
T Roscoe,NA,NA,NA,,3
T W Webb,NA,NA,NA,1,1
Tasker Smith,NA,NA,NA,1,1
Tasmania,,,,,
"Tennis Court Club, Leamington",,,,,
Thailand,,,,,
Thatched House Club,,,,,
The Philippines,,,,,
Theodor A Rosenbusch,NA,NA,NA,1,1
Theodor Bilharz,NA,"1,825","1,862",1,1
Theodor Richard Schweitzer,NA,NA,NA,1,1
Theodore D'Orville Partridge,NA,NA,"1,897",1,1
Theodore Harris,1,NA,NA,,3
Theodore Waitz,NA,"1,821","1,864",1,1
Thomas (1) Hodgkin,1,"1,798","1,866",1,1
Thomas (1) Tate,NA,"1,807",NA,1,1
Thomas (2) Tate,NA,"1,807","1,888",1,1
Thomas Aitken,NA,NA,NA,1,1
Thomas Alexander Wise,NA,"1,801","1,889",1,1
Thomas Allis,1,NA,NA,,3
Thomas Ashby,1,NA,NA,,3
Thomas B Gascoyne,NA,NA,NA,1,1
Thomas B Moriarty,NA,NA,NA,1,1
Thomas Baines,NA,"1,820","1,875",1,1
Thomas Bateman,NA,"1,821","1,861",1,1
Thomas Bendyshe,NA,"1,827","1,886",1,1
Thomas Bevill Peacock,NA,"1,812","1,882",1,1
Thomas Bigg,NA,NA,NA,1,1
Thomas Binyon,1,NA,NA,,3
Thomas Blain,1,NA,NA,,3
Thomas Braddell,NA,"1,823","1,891",1,1
Thomas Brankstone,NA,NA,NA,1,1
Thomas Brewin,1,NA,NA,,3
Thomas Burgess,1,NA,NA,,3
Thomas C Stanley,NA,NA,NA,1,1
Thomas Callaway,NA,"1,822","1,869",1,1
Thomas Cannon,NA,NA,NA,1,1
Thomas Catchpool,1,NA,NA,,3
Thomas Chalk,1,NA,NA,,3
Thomas Chisholm Anstey,NA,"1,816","1,873",1,1
Thomas Christy,1,NA,NA,,3
Thomas Clark,NA,NA,NA,,3
Thomas Clarkson,NA,NA,NA,,3
Thomas Coates,NA,NA,NA,1,1
Thomas Collings,NA,"1,798","1,869",1,1
Thomas Copings,NA,NA,NA,1,1
Thomas Denton,NA,NA,NA,,3
Thomas Dinham,NA,NA,NA,,3
Thomas Edmonston,NA,NA,NA,1,1
Thomas Edward Colebrooke,NA,"1,813","1,890",1,1
Thomas Emmott,1,NA,NA,,3
Thomas Eustace Smith,NA,"1,831","1,903",1,1
Thomas Evans,1,NA,NA,,3
Thomas F Overman,NA,NA,NA,1,1
Thomas Ford,NA,NA,NA,,3
Thomas Fowell Buxton,1,NA,NA,,3
Thomas Fowler,1,NA,NA,,3
Thomas Francis Dillon Croker,NA,"1,831","1,912",1,1
Thomas Francis Wade,NA,"1,818","1,895",1,1
Thomas Fraser,NA,"1,808","1,891",1,1
Thomas Godrich,NA,NA,NA,1,1
Thomas Gole,NA,NA,NA,1,1
Thomas Gooch,NA,NA,NA,1,1
Thomas Graham,1,NA,NA,,3
Thomas H Morgan,NA,NA,NA,1,1
Thomas Haines Wickes,NA,"1,840","1,899",1,1
Thomas Harlin,NA,"1,832","1,913",1,1
Thomas Harrington Tuke,NA,"1,826","1,888",1,1
Thomas Harvey,1,NA,NA,,3
Thomas Hayle,NA,"1,808","1,886",1,1
Thomas Henry Baylis,NA,"1,817","1,908",1,1
Thomas Henry Brain,NA,NA,NA,1,1
Thomas Henry Browne,NA,NA,NA,1,1
Thomas Henry Huxley,NA,"1,825","1,895",1,1
Thomas Hodge,NA,NA,NA,1,1
Thomas Hughes,1,NA,NA,,3
Thomas Humble,NA,NA,"1,878",1,1
Thomas J Dobson,NA,NA,NA,1,1
Thomas James Smith,NA,"1,827","1,896",1,1
Thomas John Wesley Bennett,NA,NA,NA,1,1
Thomas Josiah Laing,NA,"1,810","1,880",1,1
Thomas Jun Ashby,1,NA,NA,,3
Thomas Jun Letchworth,1,NA,NA,,3
Thomas K Whitehead,NA,NA,NA,1,1
Thomas King,1,NA,NA,,3
Thomas Lampray,NA,NA,NA,1,1
Thomas Laurie,NA,NA,NA,1,1
Thomas Letchmore,1,NA,NA,,3
Thomas Letchworth,1,NA,NA,,3
Thomas Lucas,NA,"1,843","1,917",1,1
Thomas M Sturge,1,NA,NA,,3
Thomas MacNay,NA,NA,NA,,3
Thomas Marriage,1,NA,NA,,3
Thomas Martin,NA,NA,NA,1,1
Thomas Maw,1,NA,NA,,3
Thomas May,NA,NA,NA,1,1
Thomas Mayne,NA,NA,NA,1,1
Thomas McKenny Hughes,NA,"1,832","1,917",1,1
Thomas Milne,NA,NA,NA,1,1
Thomas Moss,NA,NA,NA,1,1
Thomas Nicholas,NA,NA,NA,1,1
Thomas Norton,1,NA,NA,,3
Thomas Page,NA,NA,NA,1,1
Thomas Pease,1,NA,NA,,3
Thomas Peyton Slapp,NA,NA,NA,1,1
Thomas Prendergast,NA,"1,806","1,886",1,1
Thomas Prichard,NA,NA,"1,878",1,1
Thomas R G Shute,NA,"1,802","1,881",1,1
Thomas R Tatham,NA,NA,"1,870",1,1
Thomas Rudd,NA,NA,NA,1,1
Thomas Ryan Pinchis,NA,"1,825","1,869",1,1
Thomas Schofield,NA,NA,NA,,3
Thomas Scott,NA,NA,NA,1,1
Thomas Short,1,NA,NA,,3
Thomas Smith,NA,NA,NA,1,1
Thomas Southwood Smith,NA,"1,788","1,861",1,1
Thomas Squire Barrett,NA,NA,NA,1,1
Thomas Stark,NA,NA,NA,,3
Thomas Stronge,NA,NA,NA,,3
Thomas T P  Bruce Warren,NA,NA,NA,1,1
Thomas Taylor,NA,NA,NA,,3
Thomas Taylor Meadows,NA,"1,815","1,868",1,1
Thomas Thompson,1,NA,NA,,3
Thomas Todd,NA,NA,NA,,3
Thomas Turner,1,NA,NA,,3
Thomas Valentine Robins,NA,NA,NA,1,1
Thomas Walker,NA,"1,832","1,896",1,1
Thomas Wedmore,1,NA,NA,,3
Thomas Westcombe,1,NA,NA,,3
Thomas Wilkinson,NA,NA,NA,1,1
Thomas William Bowman,NA,NA,"1,893",1,1
Thomas William Craster,NA,"1,829","1,888",1,1
Thomas William Marsh,1,NA,NA,,3
Thomas William Nunn,NA,"1,825","1,909",1,1
Thomas Williams,NA,"1,818","1,865",1,1
Thomas Wontner,NA,NA,NA,,3
Thomas Wright,NA,"1,810","1,877",1,1
Thomas Zachary,NA,NA,NA,,3
Thomas junior Christy,NA,NA,NA,1,1
Thomas junr Pritchard,NA,"1,826","1,874",1,1
Thomas x Jun Letchmore,1,NA,NA,,3
Thomas x Jun Letchworth,1,NA,NA,,3
Tom junr Craston,NA,NA,NA,1,1
Traveller's Club,,,,,
Trevor Steinglass,NA,NA,NA,,3
Trinidad,,,,,
Tullie Cornthwaite,NA,"1,807",NA,1,1
Turkey,,,,,
Union Club,,,,,
United Service Club,,,,,
United University Club,,,,,
Upper Hesse Society for Natural and Medical Science,,,,,
Vavasour Joseph Lane,NA,"1,837","1,873",1,1
Venezuela,,,,,
"Veterinary College, London",,,,,
Vicat Cole,NA,"1,833","1,893",1,1
Victor Erlanger,NA,"1,840","1,894",1,1
"Victoria Institute, or Philosophical Institute of Great Britain",,,,,
"Victoria Institute, or Philosophical Society of Great Britain",,,,,
W   Martin Wood,NA,NA,NA,1,1
W  Billing Orton,NA,NA,NA,1,1
W  Hanks Levy,NA,NA,NA,1,1
W  Holt Yates,NA,"1,802","1,874",1,1
W  P Andrew,NA,NA,NA,1,1
W  Spencer Cockings,NA,NA,NA,1,1
W  Walbank Sanderson,NA,NA,NA,1,1
W B Harvey,NA,NA,NA,,3
W B Kesteven,NA,NA,"1,891",1,1
W Blaine,1,NA,NA,,3
W Blott,NA,NA,NA,,3
W Bott,1,NA,NA,,3
W C Bonnerjee,NA,"1,844","1,906",1,1
W C Bowley,1,NA,NA,,3
W C Horsnaill,1,NA,NA,,3
W Catchpool,1,NA,NA,,3
W Clemes,1,NA,NA,,3
W Coulson,NA,"1,795","1,860",1,1
W D Crewdson,1,NA,NA,,3
W D D Wright,NA,NA,NA,,3
W D King,1,NA,NA,,3
W Dillwyn Sims,1,NA,NA,,3
W E Buckley,NA,NA,NA,1,1
W E Hay,NA,NA,NA,1,1
W E Manser,NA,NA,NA,,3
W E Taylor,NA,NA,NA,1,1
W Enfield,NA,NA,NA,,3
W F Budgett,NA,NA,NA,,3
W F G Benson,NA,NA,NA,1,1
W Forester,NA,NA,NA,1,1
W G E Hobbs,NA,NA,NA,1,1
W G Gibson,1,NA,NA,,3
W G Helsby,NA,"1,828","1,891",1,1
W Gayner,1,NA,NA,,3
W H Black,NA,NA,NA,1,1
W H Medhurst,NA,NA,NA,,3
W H Pope,NA,"1,825","1,879",1,1
W H Read,NA,"1,819","1,909",1,1
W H Scattergood,NA,NA,NA,1,1
W H Spence,NA,NA,NA,1,1
W Hewitson,1,NA,NA,,3
W Hitchman,NA,"1,817","1,889",1,1
W J Clark,NA,NA,NA,,3
W J Crichton,NA,NA,NA,1,1
W J Little,NA,NA,NA,1,1
W J Palmer,1,NA,NA,,3
W J S Horton,NA,NA,NA,1,1
W J Sharpe,NA,NA,NA,1,1
W M Higgins,NA,NA,NA,,3
W Mann,1,NA,NA,,3
W Martin,NA,NA,NA,,3
W Mason,NA,NA,NA,1,1
W N Duggan,NA,NA,NA,1,1
W P Colchester,NA,NA,NA,1,1
W P Read,1,NA,NA,,3
W Philpott,NA,NA,NA,,3
W Pinkerton,NA,"1,809","1,871",1,1
W Pollard,NA,NA,NA,,3
W R Deverell,NA,NA,NA,,3
W R H Kinlay,NA,NA,NA,1,1
W R Milner,NA,NA,"1,868",1,1
W R Williams,1,NA,NA,,3
W Ramsden,NA,NA,NA,,3
W Ransome,NA,NA,NA,,3
W Richardson,1,NA,NA,,3
W Robson,NA,NA,NA,,3
W Rowntree,1,NA,NA,,3
W S Clark,1,NA,NA,,3
W S Featherstone,NA,NA,NA,1,1
W S Pendon,NA,NA,NA,1,1
W S Stewart,NA,NA,NA,1,1
W Sharp,NA,"1,805","1,896",1,1
W Skinner,1,NA,NA,,3
W Somerville,NA,NA,NA,,3
W Sommerville,NA,NA,NA,,3
W T Blair,NA,NA,NA,,3
W T Cox,NA,NA,NA,1,1
W T Howard,NA,NA,NA,1,1
W T Jones,NA,NA,NA,1,1
W T Marriott,NA,"1,834","1,903",1,1
W Tatum,1,NA,NA,,3
W Taylor,NA,NA,NA,1,1
W Thompson,1,NA,NA,,3
W Thompson (2),NA,NA,NA,1,1
W Tuke,1,NA,NA,,3
W W Boreham,NA,"1,804","1,887",1,1
W W Brown,1,NA,NA,,3
W W Collins,NA,NA,"1,880",1,1
W W Royston Nash,NA,NA,NA,,3
W Warrington,NA,NA,NA,1,1
W Whiting,1,NA,NA,,3
W Woolston,1,NA,NA,,3
W Wrigley,NA,NA,NA,,3
Wales,,,,,
Walter ('Badgett') Bagehot,NA,"1,826","1,877",1,1
Walter Buchannan,NA,"1,797","1,883",1,1
Walter Campbell,NA,NA,NA,1,1
Walter Cooper Dendy,NA,"1,794","1,871",1,1
Walter Elliot,NA,"1,803","1,887",1,1
Walter F Dawson,NA,NA,NA,1,1
Walter Flight,NA,"1,841","1,885",1,1
Walter Gregor,NA,"1,825","1,897",1,1
Walter Hawkins,NA,NA,NA,1,1
Walter Hyslop,NA,NA,NA,1,1
Walter K Kelly,NA,NA,NA,1,1
Walter M Bond,NA,NA,NA,1,1
Walter Mantell Parker,NA,NA,NA,1,1
Walter McLeod,NA,NA,NA,1,1
Walter Morrison,NA,"1,836","1,921",1,1
Walter Moxon,NA,NA,NA,1,1
Walter Sturge,1,NA,NA,,3
Washington Downing,NA,NA,NA,1,1
Wentworth Lascelles Scott,NA,NA,NA,1,1
Wernerian Natural History Society,,,,,
Weslyan Mission Society,,,,,
West Indies,,,,,
West Kent Cricket Club,,,,,
Whittington Club,,,,,
Wilhelm His,NA,"1,831","1,904",1,1
William (1) Adams,NA,NA,NA,1,1
William (2) Adams,NA,"1,820","1,900",1,1
William Abdy,NA,NA,NA,,3
William Abraham Bell,NA,"1,841","1,921",1,1
William Adam,NA,NA,NA,1,1
William Adlam,NA,NA,NA,1,1
William Albright,1,NA,NA,,3
William Aldam,1,"1,813","1,890",1,1
William Alers Hankey,NA,NA,NA,,3
William Alexander Hammond,NA,"1,828","1,900",1,1
William Allen,NA,NA,NA,1,1
William Aloysius Clavering,NA,"1,800","1,872",1,1
William Amhurst Tyssen Amhurst,NA,"1,835","1,909",1,1
William Appleyard,NA,NA,NA,1,1
William Arbuthnot,NA,NA,NA,1,1
William Armitage,NA,"1,815","1,903",1,1
William Armstrong,NA,"1,810","1,900",1,1
William Arthur,NA,"1,819","1,901",1,1
William Arthur Jones,NA,"1,818","1,873",1,1
William Aspull,NA,NA,NA,1,1
William Augustus Miles,NA,NA,NA,1,1
William Babington,NA,NA,NA,1,1
William Bailey Baker,NA,"1,828","1,865",1,1
William Baird Airston,NA,NA,NA,1,1
William Ball,1,NA,NA,,3
William Barrington D'Almeida,NA,"1,841","1,897",1,1
William Battye,NA,NA,NA,1,1
William Beattie,NA,"1,793","1,875",1,1
William Beaumont,1,NA,NA,,3
William Benjamin Leggatt,NA,NA,NA,1,1
William Binnington Boyce,NA,"1,804","1,889",1,1
William Blackmore,NA,"1,827","1,878",1,1
William Bollaert,NA,"1,807","1,876",1,1
William Boxall,NA,"1,800","1,879",1,1
William Boyd Dawkins,NA,"1,837","1,929",1,1
William Bragge,NA,"1,823","1,884",1,1
William Brent Brent,NA,NA,"1,857",1,1
William Brewin,1,NA,NA,,3
William Bridges Row,NA,NA,NA,1,1
William Brookes,NA,NA,NA,1,1
William Bull,1,"1,828","1,902",1,1
William C Copperthwaite,NA,"1,809","1,890",1,1
William Camps,NA,NA,"1,887",1,1
William Cash,1,NA,NA,,3
William Chamberlin,NA,NA,NA,1,1
William Chambers,NA,"1,809","1,882",1,1
William Charles Lucy,NA,"1,822","1,898",1,1
William Charlton,NA,"1,814","1,880",1,1
William Clay,1,"1,791","1,869",1,1
William Clift,NA,"1,775","1,849",1,1
William Collings Lukis,NA,"1,817","1,892",1,1
William Cornwallis Harris,NA,"1,807","1,848",1,1
William Cort Wright,NA,NA,NA,1,1
William Cory,NA,NA,"1,868",1,1
William Crawford,NA,NA,NA,,3
William Crosfield,1,NA,NA,,3
William Cudworth,1,NA,NA,,3
William D Carey,NA,"1,837","1,917",1,1
William Davies,NA,NA,NA,1,1
William Dent,1,NA,NA,,3
William Devonshire Saull,NA,"1,783","1,855",1,1
William Dingle Chowne,NA,"1,791","1,870",1,1
William Dinsdale Child,NA,NA,"1,879",1,1
William Donald,NA,NA,NA,1,1
William Donald Napier,NA,NA,NA,1,1
William Duckworth,NA,"1,795","1,876",1,1
William Dyson,1,NA,NA,,3
William Dyster,NA,NA,NA,,3
William Eassie,NA,"1,832","1,888",1,1
William Edward Bartlett,NA,"1,836","1,908",1,1
William Edward Stanbridge,NA,"1,821","1,894",1,1
William Edwards-Schneegans,NA,NA,NA,1,1
William Elphinstone Malcolm,NA,"1,817","1,907",1,1
William Erle,NA,"1,793","1,880",1,1
William Euing,NA,"1,788","1,874",1,1
William Evans,NA,NA,NA,,3
William Ewart,NA,"1,798","1,869",1,1
William Exton,1,NA,NA,,3
William F J Turner,NA,"1,831","1,894",1,1
William Fairbairn,NA,"1,789","1,874",1,1
William Falconer,NA,NA,NA,,3
William Ferguson,NA,"1,820","1,887",1,1
William Forster,1,NA,NA,,3
William Fothergill Cooke,NA,"1,806","1,879",1,1
William Fowler,1,NA,NA,1,1
William Francis Harrison Ainsworth,NA,"1,807","1,896",1,1
William Francis Ramsay,NA,NA,NA,1,1
William Frederick Cowell Stepney,NA,"1,821","1,872",1,1
William Frederick Mayers,NA,"1,831","1,878",1,1
William Freeman Daniell,NA,"1,818","1,865",1,1
William Freund,NA,"1,806","1,894",1,1
William G S Harrison,NA,NA,NA,1,1
William Gifford Cookesley,NA,"1,802","1,880",1,1
William Gifford Palgrave,NA,"1,826","1,888",1,1
William Gillespie,NA,NA,"1,875",1,1
William Goddard,NA,"1,839","1,907",1,1
William Gooch,NA,NA,NA,1,1
William Gosling Moore,NA,NA,NA,1,1
William Greenwell,NA,"1,820","1,918",1,1
William H Garrett,NA,NA,NA,1,1
William H Medd,NA,NA,NA,1,1
William Hall,NA,NA,NA,1,1
William Harding,NA,"1,809","1,890",1,1
William Hardman,NA,"1,828","1,890",1,1
William Hargreaves,1,NA,NA,,3
William Henry Ashurst,NA,"1,819","1,879",1,1
William Henry Claus,NA,NA,NA,1,1
William Henry Francklyne,NA,NA,NA,1,1
William Henry Harrison,NA,"1,840","1,897",1,1
William Henry Kemm,NA,"1,783","1,859",1,1
William Henry Mitchell,NA,NA,NA,1,1
William Henry Morgan,NA,NA,NA,1,1
William Henry Sherwood,NA,NA,NA,1,1
William Henry Simpson,NA,"1,843","1,914",1,1
William Henry Spencer,NA,NA,NA,1,1
William Henry Wentworth Bowyer,NA,"1,807","1,872",1,1
William Henry Wesley,NA,"1,841","1,922",1,1
William Holmes,1,NA,NA,1,1
William Horton Lloyd,1,NA,NA,1,1
William Howitt,1,NA,NA,,3
William Hunter Lyle,NA,NA,NA,1,1
William Imrie,NA,"1,836","1,906",1,1
William James Clement,NA,"1,802","1,870",1,1
William Janson,1,NA,NA,,3
William Jardine,NA,"1,800","1,874",1,1
William Jennings,NA,"1,847","1,927",1,1
William Jepson,NA,NA,NA,1,1
William John Busteed,NA,"1,836","1,914",1,1
William Jones,NA,NA,NA,1,1
William Jordan,NA,NA,NA,1,1
William Jun Aldam,1,NA,NA,,3
William Jun Grimshaw,1,NA,NA,,2
William Jun Lucas,1,NA,NA,,3
William Keene,NA,"1,798","1,872",1,1
William Kelly,NA,"1,813","1,872",1,1
William Kennedy,NA,NA,NA,,3
William Kincaid,NA,"1,831","1,909",1,1
William King,NA,"1,809","1,886",1,1
William Knight,NA,NA,NA,1,1
William Lang,NA,NA,NA,1,1
William Latta,NA,"1,843","1,871",1,1
William Lawrence,NA,"1,783","1,867",1,1
William Lawson,NA,NA,NA,1,1
William Lockhart,NA,"1,811","1,896",1,1
William Long,NA,"1,817","1,886",1,1
William Longman,NA,"1,813","1,877",1,1
William Luner,NA,NA,NA,,3
William M Ord,NA,"1,834","1,902",1,1
William MacDonald,NA,"1,798","1,875",1,1
William Mackenzie Skues,NA,NA,NA,1,1
William Marshall,NA,"1,796","1,872",1,1
William Martin Wilkinson,NA,"1,814","1,897",1,1
William Mason Scharlieb,NA,"1,829","1,891",1,1
William Matthews,1,NA,NA,,3
William Mattravers,1,NA,NA,,3
William McCoskry,NA,NA,NA,1,1
William McCullagh Torrens,NA,NA,NA,,3
William Monk,NA,NA,NA,1,1
William Napier,NA,"1,804","1,879",1,1
William Nash,1,NA,NA,,2
William Nathan Chipperfield,NA,"1,822","1,873",1,1
William Neison,NA,NA,NA,1,1
William Newmarch,NA,NA,NA,1,1
William Newton Wilson,NA,NA,NA,1,1
William Norris,1,NA,NA,,3
William Norton,1,NA,NA,,3
William Nugent Smith,NA,NA,NA,1,1
William Nutter,1,NA,NA,,3
William Ogilby,NA,NA,NA,1,1
William Painter Belliss,NA,NA,NA,1,1
William Paley,NA,"1,824","1,899",1,1
William Parker Snow,NA,"1,817","1,895",1,1
William Peckover,1,NA,NA,,3
William Peppe,NA,NA,"1,937",1,1
William Perkins,NA,NA,NA,1,1
William Quin,NA,"1,817","1,871",1,1
William Ralph Benson,NA,NA,NA,1,1
William Rathbone,1,NA,NA,,3
William Rathbone Greg,NA,"1,809","1,881",1,1
William Ridley,NA,"1,819","1,878",1,1
William Robinson,NA,NA,"1,880",1,1
William Roby Barr,NA,"1,832",NA,1,1
William S Fitzwilliam,NA,NA,NA,1,1
William S Jeffery,NA,NA,NA,1,1
William Salmon,NA,NA,NA,1,1
William Samuel Symonds,NA,"1,818","1,887",1,1
William Sandys Wright Vaux,NA,"1,818","1,885",1,1
William Satter,NA,NA,NA,1,1
William Seebohm,1,NA,NA,,3
William Selwyn,NA,"1,806","1,875",1,1
William Severin Salting,NA,"1,837","1,905",1,1
William Shipp,NA,"1,807","1,873",1,1
William Smith,NA,NA,NA,1,1
William Smith Windham,NA,NA,NA,1,1
William Somervell,NA,NA,NA,1,1
William Southall,1,NA,NA,,3
William Sparkes,1,NA,NA,,3
William Spence,NA,"1,783","1,860",1,1
William Spicer Wood,1,NA,"1,902",1,1
William Spottiswoode,NA,"1,825","1,883",1,1
William Stephen Mitchell,NA,NA,NA,1,1
William Stephens Hayward,NA,"1,835","1,870",1,1
William Stokes,NA,NA,NA,,3
William Storey,NA,NA,NA,1,1
William Story,NA,"1,816","1,882",1,1
William Summerville,NA,NA,NA,,3
William T Pritchard,NA,"1,829","1,907",1,1
William Tanner,1,NA,NA,,3
William Thistleton Dyer,NA,NA,NA,1,1
William Tooke,NA,"1,777","1,863",1,1
William Travers,NA,"1,838",NA,1,1
William Tweedy,1,NA,NA,,3
William Twining,NA,NA,NA,1,1
William Veale,1,NA,NA,,3
William Vernon Guise,NA,"1,816","1,887",1,1
