"person_name","gender_id","birth_year","death_year","data_source_id","ceda_id","religion_id","occupation_id","location_id","society_id","club_id"
Charles Nicholson,1,1808,1903,1,3,NA,5,1,26,2
Charles Nicholson,1,1808,1903,1,3,NA,5,1,50,2
Charles Nicholson,1,1808,1903,1,3,NA,5,1,111,2
Charles Nicholson,1,1808,1903,1,3,NA,5,1,200,2
Charles Nicholson,1,1808,1903,1,3,NA,5,3,8,2
Charles Nicholson,1,1808,1903,1,3,NA,5,3,15,2
Charles Nicholson,1,1808,1903,1,3,NA,5,3,26,2
Charles Nicholson,1,1808,1903,1,3,NA,5,3,50,2
Charles Nicholson,1,1808,1903,1,3,NA,5,3,111,2
Charles Nicholson,1,1808,1903,1,3,NA,5,3,200,2
Charles Nicholson,1,1808,1903,1,3,NA,7,1,8,2
Charles Nicholson,1,1808,1903,1,3,NA,7,1,15,2
Charles Nicholson,1,1808,1903,1,3,NA,7,1,26,2
Charles Nicholson,1,1808,1903,1,3,NA,7,1,50,2
Charles Nicholson,1,1808,1903,1,3,NA,7,1,111,2
Charles Nicholson,1,1808,1903,1,3,NA,7,1,200,2
Charles Nicholson,1,1808,1903,1,3,NA,7,3,8,2
Charles Nicholson,1,1808,1903,1,3,NA,7,3,15,2
Charles Nicholson,1,1808,1903,1,3,NA,7,3,26,2
Charles Nicholson,1,1808,1903,1,3,NA,7,3,50,2
Charles Nicholson,1,1808,1903,1,3,NA,7,3,111,2
Charles Nicholson,1,1808,1903,1,3,NA,7,3,200,2
Charles Nicholson,1,1808,1903,1,3,NA,21,1,8,2
Charles Nicholson,1,1808,1903,1,3,NA,21,1,15,2
Charles Nicholson,1,1808,1903,1,3,NA,21,1,26,2
Charles Nicholson,1,1808,1903,1,3,NA,21,1,50,2
Charles Nicholson,1,1808,1903,1,3,NA,21,1,111,2
Charles Nicholson,1,1808,1903,1,3,NA,21,1,200,2
Charles Nicholson,1,1808,1903,1,3,NA,21,3,8,2
Charles Nicholson,1,1808,1903,1,3,NA,21,3,15,2
Charles Nicholson,1,1808,1903,1,3,NA,21,3,26,2
Charles Nicholson,1,1808,1903,1,3,NA,21,3,50,2
Charles Nicholson,1,1808,1903,1,3,NA,21,3,111,2
Charles Nicholson,1,1808,1903,1,3,NA,21,3,200,2
Charles Nicholson,1,1808,1903,1,4,NA,5,1,8,2
Charles Nicholson,1,1808,1903,1,4,NA,5,1,15,2
Charles Nicholson,1,1808,1903,1,4,NA,5,1,26,2
Charles Nicholson,1,1808,1903,1,4,NA,5,1,50,2
Charles Nicholson,1,1808,1903,1,4,NA,5,1,111,2
Charles Nicholson,1,1808,1903,1,4,NA,5,1,200,2
Charles Nicholson,1,1808,1903,1,4,NA,5,3,8,2
Charles Nicholson,1,1808,1903,1,4,NA,5,3,15,2
Charles Nicholson,1,1808,1903,1,4,NA,5,3,26,2
Charles Nicholson,1,1808,1903,1,4,NA,5,3,50,2
Charles Nicholson,1,1808,1903,1,4,NA,5,3,111,2
Charles Nicholson,1,1808,1903,1,4,NA,5,3,200,2
Charles Nicholson,1,1808,1903,1,4,NA,7,1,8,2
Charles Nicholson,1,1808,1903,1,4,NA,7,1,15,2
Charles Nicholson,1,1808,1903,1,4,NA,7,1,26,2
Charles Nicholson,1,1808,1903,1,4,NA,7,1,50,2
Charles Nicholson,1,1808,1903,1,4,NA,7,1,111,2
Charles Nicholson,1,1808,1903,1,4,NA,7,1,200,2
Charles Nicholson,1,1808,1903,1,4,NA,7,3,8,2
Charles Nicholson,1,1808,1903,1,4,NA,7,3,15,2
Charles Nicholson,1,1808,1903,1,4,NA,7,3,26,2
Charles Nicholson,1,1808,1903,1,4,NA,7,3,50,2
Charles Nicholson,1,1808,1903,1,4,NA,7,3,111,2
Charles Nicholson,1,1808,1903,1,4,NA,7,3,200,2
Charles Nicholson,1,1808,1903,1,4,NA,21,1,8,2
Charles Nicholson,1,1808,1903,1,4,NA,21,1,15,2
Charles Nicholson,1,1808,1903,1,4,NA,21,1,26,2
Charles Nicholson,1,1808,1903,1,4,NA,21,1,50,2
Charles Nicholson,1,1808,1903,1,4,NA,21,1,111,2
Charles Nicholson,1,1808,1903,1,4,NA,21,1,200,2
Charles Nicholson,1,1808,1903,1,4,NA,21,3,8,2
Charles Nicholson,1,1808,1903,1,4,NA,21,3,15,2
Charles Nicholson,1,1808,1903,1,4,NA,21,3,26,2
Charles Nicholson,1,1808,1903,1,4,NA,21,3,50,2
Charles Nicholson,1,1808,1903,1,4,NA,21,3,111,2
Charles Nicholson,1,1808,1903,1,4,NA,21,3,200,2
Charles Nicholson,1,1808,1903,1,6,NA,5,1,8,2
Charles Nicholson,1,1808,1903,1,6,NA,5,1,15,2
Charles Nicholson,1,1808,1903,1,6,NA,5,1,26,2
Charles Nicholson,1,1808,1903,1,6,NA,5,1,50,2
Charles Nicholson,1,1808,1903,1,6,NA,5,1,111,2
Charles Nicholson,1,1808,1903,1,6,NA,5,1,200,2
Charles Nicholson,1,1808,1903,1,6,NA,5,3,8,2
Charles Nicholson,1,1808,1903,1,6,NA,5,3,15,2
Charles Nicholson,1,1808,1903,1,6,NA,5,3,26,2
Charles Nicholson,1,1808,1903,1,6,NA,5,3,50,2
Charles Nicholson,1,1808,1903,1,6,NA,5,3,111,2
Charles Nicholson,1,1808,1903,1,6,NA,5,3,200,2
Charles Nicholson,1,1808,1903,1,6,NA,7,1,8,2
Charles Nicholson,1,1808,1903,1,6,NA,7,1,15,2
Charles Nicholson,1,1808,1903,1,6,NA,7,1,26,2
Charles Nicholson,1,1808,1903,1,6,NA,7,1,50,2
Charles Nicholson,1,1808,1903,1,6,NA,7,1,111,2
Charles Nicholson,1,1808,1903,1,6,NA,7,1,200,2
Charles Nicholson,1,1808,1903,1,6,NA,7,3,8,2
Charles Nicholson,1,1808,1903,1,6,NA,7,3,15,2
Charles Nicholson,1,1808,1903,1,6,NA,7,3,26,2
Charles Nicholson,1,1808,1903,1,6,NA,7,3,50,2
Charles Nicholson,1,1808,1903,1,6,NA,7,3,111,2
Charles Nicholson,1,1808,1903,1,6,NA,7,3,200,2
Charles Nicholson,1,1808,1903,1,6,NA,21,1,8,2
Charles Nicholson,1,1808,1903,1,6,NA,21,1,15,2
Charles Nicholson,1,1808,1903,1,6,NA,21,1,26,2
Charles Nicholson,1,1808,1903,1,6,NA,21,1,50,2
Charles Nicholson,1,1808,1903,1,6,NA,21,1,111,2
Charles Nicholson,1,1808,1903,1,6,NA,21,1,200,2
Charles Nicholson,1,1808,1903,1,6,NA,21,3,8,2
Charles Nicholson,1,1808,1903,1,6,NA,21,3,15,2
Charles Nicholson,1,1808,1903,1,6,NA,21,3,26,2
Charles Nicholson,1,1808,1903,1,6,NA,21,3,50,2
Charles Nicholson,1,1808,1903,1,6,NA,21,3,111,2
Charles Nicholson,1,1808,1903,1,6,NA,21,3,200,2
John Peede Segrave Carington Nicholson,1,NA,NA,1,4,NA,NA,3,NA,NA
D Nicol,1,NA,NA,1,3,NA,NA,1,NA,NA
J  Dyce Nicol,1,NA,NA,1,3,NA,5,1,NA,2
J  Dyce Nicol,1,NA,NA,1,3,NA,5,6,NA,2
Donald Nicoll,1,NA,NA,1,3,NA,5,1,NA,NA
Donald Nicoll,1,NA,NA,1,3,NA,16,1,NA,NA
Donald Nicoll,1,NA,NA,1,3,NA,22,1,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,3,NA,7,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,3,NA,18,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,3,NA,37,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,3,NA,40,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,4,NA,7,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,4,NA,18,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,4,NA,37,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,4,NA,40,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,6,NA,7,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,6,NA,18,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,6,NA,37,30,NA,NA
Giustiniano Nicolucci,1,1819,1904,1,6,NA,40,30,NA,NA
Sven Nilsson,1,1787,1883,1,3,NA,18,41,NA,NA
Sven Nilsson,1,1787,1883,1,3,NA,34,41,NA,NA
Sven Nilsson,1,1787,1883,1,4,NA,18,41,NA,NA
Sven Nilsson,1,1787,1883,1,4,NA,34,41,NA,NA
Sven Nilsson,1,1787,1883,1,6,NA,18,41,NA,NA
Sven Nilsson,1,1787,1883,1,6,NA,34,41,NA,NA
Roden Noel,1,1834,1894,1,4,NA,1,3,50,NA
Roden Noel,1,1834,1894,1,4,NA,21,3,50,NA
John Spencer Noldwritt,1,NA,NA,1,4,NA,7,1,14,NA
Karl Friedrich Nordmann,1,1830,NA,1,4,NA,14,7,NA,NA
Karl Friedrich Nordmann,1,1830,NA,1,6,NA,14,7,NA,NA
Henry Norsworthy,1,NA,NA,1,4,NA,7,3,34,NA
Henry Norsworthy,1,NA,NA,1,4,NA,7,3,75,NA
Henry Norsworthy,1,NA,NA,1,6,NA,7,3,34,NA
Henry Norsworthy,1,NA,NA,1,6,NA,7,3,75,NA
George North,1,NA,NA,1,4,NA,NA,1,NA,NA
Samuel William North,1,NA,NA,1,4,NA,3,3,2,NA
Samuel William North,1,NA,NA,1,4,NA,3,3,201,NA
Samuel William North,1,NA,NA,1,6,NA,3,3,2,NA
Samuel William North,1,NA,NA,1,6,NA,3,3,201,NA
Josiah Clark Nott,1,1804,1873,1,3,NA,3,5,12,NA
Josiah Clark Nott,1,1804,1873,1,4,NA,3,5,12,NA
Josiah Clark Nott,1,1804,1873,1,6,NA,3,5,12,NA
John Nottingham,1,1810,1895,1,4,NA,3,3,2,NA
John Nottingham,1,1810,1895,1,4,NA,3,3,27,NA
John Nottingham,1,1810,1895,1,4,NA,3,3,67,NA
John Nottingham,1,1810,1895,1,4,NA,3,3,202,NA
John Nottingham,1,1810,1895,1,4,NA,3,3,203,NA
John Nottingham,1,1810,1895,1,4,NA,3,3,204,NA
John Nottingham,1,1810,1895,1,4,NA,3,3,205,NA
John Nottingham,1,1810,1895,1,6,NA,3,3,2,NA
John Nottingham,1,1810,1895,1,6,NA,3,3,27,NA
John Nottingham,1,1810,1895,1,6,NA,3,3,67,NA
John Nottingham,1,1810,1895,1,6,NA,3,3,202,NA
John Nottingham,1,1810,1895,1,6,NA,3,3,203,NA
John Nottingham,1,1810,1895,1,6,NA,3,3,204,NA
John Nottingham,1,1810,1895,1,6,NA,3,3,205,NA
Richard Maddock Nunn,1,NA,1876,1,4,NA,3,3,2,NA
Richard Maddock Nunn,1,NA,1876,1,4,NA,3,5,2,NA
Richard Maddock Nunn,1,NA,1876,1,6,NA,3,3,2,NA
Richard Maddock Nunn,1,NA,1876,1,6,NA,3,5,2,NA
Thomas William Nunn,1,1825,1909,1,3,NA,3,1,NA,NA
Charles O'Callaghan,1,NA,1875,1,4,NA,3,12,NA,NA
P O'Callaghan,1,NA,NA,1,3,NA,NA,3,9,55
P O'Callaghan,1,NA,NA,1,6,NA,NA,3,9,55
Luke Smyth O'Connor,1,1806,1873,1,4,NA,4,1,8,14
Luke Smyth O'Connor,1,1806,1873,1,4,NA,4,1,8,32
Luke Smyth O'Connor,1,1806,1873,1,4,NA,4,12,8,14
Luke Smyth O'Connor,1,1806,1873,1,4,NA,4,12,8,32
Luke Smyth O'Connor,1,1806,1873,1,6,NA,4,1,8,14
Luke Smyth O'Connor,1,1806,1873,1,6,NA,4,1,8,32
Luke Smyth O'Connor,1,1806,1873,1,6,NA,4,12,8,14
Luke Smyth O'Connor,1,1806,1873,1,6,NA,4,12,8,32
George O'Gorman,1,NA,NA,1,3,NA,13,27,NA,NA
Edward O'Riley,1,NA,NA,1,3,NA,29,49,8,NA
Edward O'Riley,1,NA,NA,1,6,NA,29,49,8,NA
J L O'Sullivan,1,1813,1895,1,4,NA,1,1,NA,NA
J L O'Sullivan,1,1813,1895,1,4,NA,13,1,NA,NA
William Ogilby,1,NA,NA,1,3,NA,3,12,34,NA
William Ogilby,1,NA,NA,1,3,NA,7,12,34,NA
William Ogilby,1,NA,NA,1,3,NA,11,12,34,NA
G H Ogston,1,NA,NA,1,4,NA,7,1,23,NA
Laurence Oliphant,1,1829,1888,1,3,NA,5,1,NA,2
Samuel Pasfield Oliver,1,1838,1907,1,3,NA,4,3,8,NA
Samuel Pasfield Oliver,1,1838,1907,1,3,NA,4,3,9,NA
Samuel Pasfield Oliver,1,1838,1907,1,4,NA,4,3,8,NA
Samuel Pasfield Oliver,1,1838,1907,1,4,NA,4,3,9,NA
Samuel Pasfield Oliver,1,1838,1907,1,6,NA,4,3,8,NA
Samuel Pasfield Oliver,1,1838,1907,1,6,NA,4,3,9,NA
Gustav Oppert,1,1836,1908,1,3,NA,7,3,NA,56
Gustav Oppert,1,1836,1908,1,3,NA,7,7,NA,56
Gustav Oppert,1,1836,1908,1,3,NA,7,19,NA,56
Gustav Oppert,1,1836,1908,1,6,NA,7,3,NA,56
Gustav Oppert,1,1836,1908,1,6,NA,7,7,NA,56
Gustav Oppert,1,1836,1908,1,6,NA,7,19,NA,56
William M Ord,1,1834,1902,1,4,NA,3,1,NA,2
John Benn Ormathwaite,1,1798,1881,1,4,NA,5,1,8,4
John Benn Ormathwaite,1,1798,1881,1,4,NA,21,1,8,4
John Benn Ormathwaite,1,1798,1881,1,6,NA,5,1,8,4
John Benn Ormathwaite,1,1798,1881,1,6,NA,21,1,8,4
W  Billing Orton,1,NA,NA,1,3,NA,NA,3,NA,NA
W  Billing Orton,1,NA,NA,1,6,NA,NA,3,NA,NA
Sherard Osborn,1,1822,1875,1,3,NA,4,1,NA,2
Sherard Osborn,1,1822,1875,1,3,NA,28,1,NA,2
Sherard Osborn,1,1822,1875,1,6,NA,4,1,NA,2
Sherard Osborn,1,1822,1875,1,6,NA,28,1,NA,2
John William Willoughby Osborne,1,1833,1881,1,4,NA,4,7,11,NA
John William Willoughby Osborne,1,1833,1881,1,6,NA,4,7,11,NA
Charles Otto,1,1795,1879,1,3,NA,3,58,29,NA
Charles Otto,1,1795,1879,1,3,NA,7,58,29,NA
Charles Otto,1,1795,1879,1,6,NA,3,58,29,NA
Charles Otto,1,1795,1879,1,6,NA,7,58,29,NA
Frederick Ouvry,1,1814,1881,1,3,NA,11,1,9,2
Frederick Ouvry,1,1814,1881,1,6,NA,11,1,9,2
Thomas F Overman,1,NA,NA,1,4,NA,NA,3,NA,NA
H  Burnard Owen,1,NA,NA,1,4,NA,6,1,8,NA
H  Burnard Owen,1,NA,NA,1,4,NA,6,1,15,NA
H  Burnard Owen,1,NA,NA,1,4,NA,6,3,8,NA
H  Burnard Owen,1,NA,NA,1,4,NA,6,3,15,NA
John Fletcher Owen,1,1839,1924,1,4,NA,4,3,NA,47
John Fletcher Owen,1,1839,1924,1,4,NA,4,12,NA,47
John Fletcher Owen,1,1839,1924,1,4,NA,4,18,NA,47
John Fletcher Owen,1,1839,1924,1,6,NA,4,3,NA,47
John Fletcher Owen,1,1839,1924,1,6,NA,4,12,NA,47
John Fletcher Owen,1,1839,1924,1,6,NA,4,18,NA,47
Richard Owen,1,1804,1892,1,4,NA,8,1,2,2
Richard Owen,1,1804,1892,1,4,NA,8,1,7,2
Richard Owen,1,1804,1892,1,4,NA,8,1,14,2
Richard Owen,1,1804,1892,1,4,NA,8,1,16,2
Richard Owen,1,1804,1892,1,4,NA,8,1,21,2
Richard Owen,1,1804,1892,1,4,NA,8,1,206,2
Richard Owen,1,1804,1892,1,4,NA,19,1,2,2
Richard Owen,1,1804,1892,1,4,NA,19,1,7,2
Richard Owen,1,1804,1892,1,4,NA,19,1,14,2
Richard Owen,1,1804,1892,1,4,NA,19,1,16,2
Richard Owen,1,1804,1892,1,4,NA,19,1,21,2
Richard Owen,1,1804,1892,1,4,NA,19,1,206,2
Richard Owen,1,1804,1892,1,4,NA,35,1,2,2
Richard Owen,1,1804,1892,1,4,NA,35,1,7,2
Richard Owen,1,1804,1892,1,4,NA,35,1,14,2
Richard Owen,1,1804,1892,1,4,NA,35,1,16,2
Richard Owen,1,1804,1892,1,4,NA,35,1,21,2
Richard Owen,1,1804,1892,1,4,NA,35,1,206,2
Richard Owen,1,1804,1892,1,4,NA,38,1,2,2
Richard Owen,1,1804,1892,1,4,NA,38,1,7,2
Richard Owen,1,1804,1892,1,4,NA,38,1,14,2
Richard Owen,1,1804,1892,1,4,NA,38,1,16,2
Richard Owen,1,1804,1892,1,4,NA,38,1,21,2
Richard Owen,1,1804,1892,1,4,NA,38,1,206,2
Richard Owen,1,1804,1892,1,6,NA,8,1,2,2
Richard Owen,1,1804,1892,1,6,NA,8,1,7,2
Richard Owen,1,1804,1892,1,6,NA,8,1,14,2
Richard Owen,1,1804,1892,1,6,NA,8,1,16,2
Richard Owen,1,1804,1892,1,6,NA,8,1,21,2
Richard Owen,1,1804,1892,1,6,NA,8,1,206,2
Richard Owen,1,1804,1892,1,6,NA,19,1,2,2
Richard Owen,1,1804,1892,1,6,NA,19,1,7,2
Richard Owen,1,1804,1892,1,6,NA,19,1,14,2
Richard Owen,1,1804,1892,1,6,NA,19,1,16,2
Richard Owen,1,1804,1892,1,6,NA,19,1,21,2
Richard Owen,1,1804,1892,1,6,NA,19,1,206,2
Richard Owen,1,1804,1892,1,6,NA,35,1,2,2
Richard Owen,1,1804,1892,1,6,NA,35,1,7,2
Richard Owen,1,1804,1892,1,6,NA,35,1,14,2
Richard Owen,1,1804,1892,1,6,NA,35,1,16,2
Richard Owen,1,1804,1892,1,6,NA,35,1,21,2
Richard Owen,1,1804,1892,1,6,NA,35,1,206,2
Richard Owen,1,1804,1892,1,6,NA,38,1,2,2
Richard Owen,1,1804,1892,1,6,NA,38,1,7,2
Richard Owen,1,1804,1892,1,6,NA,38,1,14,2
Richard Owen,1,1804,1892,1,6,NA,38,1,16,2
Richard Owen,1,1804,1892,1,6,NA,38,1,21,2
Richard Owen,1,1804,1892,1,6,NA,38,1,206,2
Robert Brisco Owen,1,1799,1883,1,4,NA,3,25,16,NA
Robert Brisco Owen,1,1799,1883,1,6,NA,3,25,16,NA
Samuel R J Owen,1,NA,NA,1,4,NA,4,1,16,NA
Samuel R J Owen,1,NA,NA,1,4,NA,4,1,149,NA
Samuel R J Owen,1,NA,NA,1,4,NA,4,3,16,NA
Samuel R J Owen,1,NA,NA,1,4,NA,4,3,149,NA
Samuel R J Owen,1,NA,NA,1,4,NA,4,7,16,NA
Samuel R J Owen,1,NA,NA,1,4,NA,4,7,149,NA
Samuel R J Owen,1,NA,NA,1,6,NA,4,1,16,NA
Samuel R J Owen,1,NA,NA,1,6,NA,4,1,149,NA
Samuel R J Owen,1,NA,NA,1,6,NA,4,3,16,NA
Samuel R J Owen,1,NA,NA,1,6,NA,4,3,149,NA
Samuel R J Owen,1,NA,NA,1,6,NA,4,7,16,NA
Samuel R J Owen,1,NA,NA,1,6,NA,4,7,149,NA
John Downes Owens,1,1809,1865,1,3,NA,3,3,NA,NA
John Downes Owens,1,1809,1865,1,3,NA,3,18,NA,NA
J D V Packman,1,1813,1885,1,4,NA,3,3,16,NA
Thomas Page,1,NA,NA,1,3,NA,31,NA,NA,NA
Arthur Paget,1,1851,1928,1,3,NA,NA,NA,NA,NA
Henry James Paine,1,NA,NA,1,4,NA,3,25,2,NA
William Paley,1,1824,1899,1,4,NA,3,3,6,NA
William Paley,1,1824,1899,1,4,NA,3,3,27,NA
William Gifford Palgrave,1,1826,1888,1,3,NA,7,31,NA,NA
William Gifford Palgrave,1,1826,1888,1,3,NA,7,33,NA,NA
William Gifford Palgrave,1,1826,1888,1,6,NA,7,31,NA,NA
William Gifford Palgrave,1,1826,1888,1,6,NA,7,33,NA,NA
Silas Palmer,1,1815,1875,1,4,NA,3,3,9,57
Silas Palmer,1,1815,1875,1,4,NA,3,3,64,57
Silas Palmer,1,1815,1875,1,4,NA,18,3,9,57
Silas Palmer,1,1815,1875,1,4,NA,18,3,64,57
Louis Philippe d'Orleans Paris,1,1838,1894,1,4,NA,21,1,8,NA
Matthew Paris,1,NA,NA,1,4,NA,NA,1,NA,NA
J W Parker,1,1792,1870,1,4,NA,16,3,NA,NA
Walter Mantell Parker,1,NA,NA,1,4,NA,31,3,NA,NA
Walter Mantell Parker,1,NA,NA,1,4,NA,44,3,NA,NA
Walter Mantell Parker,1,NA,NA,1,6,NA,31,3,NA,NA
Walter Mantell Parker,1,NA,NA,1,6,NA,44,3,NA,NA
Harry Parkes,1,1828,1885,1,3,NA,13,1,NA,2
Harry Parkes,1,1828,1885,1,3,NA,13,1,NA,5
Harry Parkes,1,1828,1885,1,3,NA,13,9,NA,2
Harry Parkes,1,1828,1885,1,3,NA,13,9,NA,5
John Parnell,1,NA,NA,1,4,NA,NA,1,NA,NA
J  Charlton Parr,1,NA,NA,1,4,NA,NA,3,NA,10
J  Charlton Parr,1,NA,NA,1,6,NA,NA,3,NA,10
King John Parr,1,NA,NA,1,4,NA,3,7,NA,NA
King John Parr,1,NA,NA,1,4,NA,4,7,NA,NA
Dashwood G Parry,1,NA,NA,1,4,NA,16,3,NA,NA
A W Parsons,1,NA,NA,1,4,NA,NA,1,NA,NA
T E Partridge,1,NA,NA,1,4,NA,NA,3,NA,NA
Theodore D'Orville Partridge,1,NA,1897,1,4,NA,3,7,2,NA
Theodore D'Orville Partridge,1,NA,1897,1,4,NA,3,7,207,NA
Theodore D'Orville Partridge,1,NA,1897,1,4,NA,3,67,2,NA
Theodore D'Orville Partridge,1,NA,1897,1,4,NA,3,67,207,NA
Theodore D'Orville Partridge,1,NA,1897,1,6,NA,3,7,2,NA
Theodore D'Orville Partridge,1,NA,1897,1,6,NA,3,7,207,NA
Theodore D'Orville Partridge,1,NA,1897,1,6,NA,3,67,2,NA
Theodore D'Orville Partridge,1,NA,1897,1,6,NA,3,67,207,NA
Charles Pasley,1,1824,1890,1,3,NA,4,18,NA,NA
Charles Pasley,1,1824,1890,1,3,NA,21,18,NA,NA
Charles Pasley,1,1824,1890,1,3,NA,31,18,NA,NA
Alexander Paspati,1,1814,1891,1,4,NA,3,31,NA,NA
George K H Paterson,1,NA,NA,1,4,NA,3,6,207,NA
Robert Paterson,1,1814,1889,1,4,NA,3,6,208,NA
Robert Paterson,1,1814,1889,1,4,NA,3,6,209,NA
Edmund Patterson,1,NA,NA,1,3,NA,NA,18,NA,NA
Edmund Patterson,1,NA,NA,1,6,NA,NA,18,NA,NA
B H Paul,1,NA,NA,1,4,NA,NA,1,23,NA
R W Payne,1,NA,NA,1,4,NA,NA,3,NA,NA
R W Payne,1,NA,NA,1,6,NA,NA,3,NA,NA
Edward Peacock,1,1831,1915,1,4,NA,1,3,9,NA
Edward Peacock,1,1831,1915,1,4,NA,7,3,9,NA
Thomas Bevill Peacock,1,1812,1882,1,4,NA,3,1,6,NA
Thomas Bevill Peacock,1,1812,1882,1,4,NA,3,1,27,NA
Thomas Bevill Peacock,1,1812,1882,1,6,NA,3,1,6,NA
Thomas Bevill Peacock,1,1812,1882,1,6,NA,3,1,27,NA
George Peacocke,1,1829,1871,1,4,NA,3,1,NA,58
George Peacocke,1,1829,1871,1,4,NA,4,1,NA,58
Charles Thomas Pearce,1,1815,1883,1,4,NA,3,1,2,NA
Frederick Edward Pearse,1,1833,1900,1,4,NA,3,3,2,NA
Frederick Edward Pearse,1,1833,1900,1,4,NA,3,3,207,NA
C H Pearson,1,1830,1894,1,3,NA,7,1,NA,2
Alfred Henry Pechell,1,1827,1885,1,4,NA,11,3,NA,NA
Alfred Henry Pechell,1,1827,1885,1,6,NA,11,3,NA,NA
J M Peebles,1,NA,NA,1,4,NA,13,31,NA,NA
Robert Peel,1,1838,1894,1,4,NA,3,18,2,NA
Robert Peel,1,1838,1894,1,6,NA,3,18,2,NA
John Peiser,1,1801,1886,1,4,NA,16,3,NA,NA
John Peiser,1,1801,1886,1,6,NA,16,3,NA,NA
W S Pendon,1,NA,NA,1,4,NA,3,12,NA,NA
William Peppe,1,NA,1937,1,4,NA,NA,7,NA,NA
William Peppe,1,NA,1937,1,6,NA,NA,7,NA,NA
Francisco E Pereira,1,NA,NA,1,3,NA,11,7,NA,NA
Francisco E Pereira,1,NA,NA,1,3,NA,11,26,NA,NA
William Perkins,1,NA,NA,1,4,NA,16,23,8,NA
James Perrin,1,1801,1888,1,4,NA,53,4,210,NA
James Perrin,1,1801,1888,1,4,NA,53,4,211,NA
James Perrin,1,1801,1888,1,4,NA,53,4,212,NA
James Perrin,1,1801,1888,1,4,NA,72,4,210,NA
James Perrin,1,1801,1888,1,4,NA,72,4,211,NA
James Perrin,1,1801,1888,1,4,NA,72,4,212,NA
James Perrin,1,1801,1888,1,4,NA,80,4,210,NA
James Perrin,1,1801,1888,1,4,NA,80,4,211,NA
James Perrin,1,1801,1888,1,4,NA,80,4,212,NA
John Beswick Perrin,1,NA,1887,1,4,NA,3,3,2,NA
John Beswick Perrin,1,NA,1887,1,4,NA,3,3,6,NA
Augustus E G Perrot,1,1857,1880,1,4,NA,NA,4,NA,NA
Augustus E G Perrot,1,1857,1880,1,4,NA,NA,5,NA,NA
Erskine Perry,1,1806,1882,1,3,NA,5,1,NA,2
Erskine Perry,1,1806,1882,1,3,NA,21,1,NA,2
George Michael Perry,1,NA,NA,1,3,NA,3,1,2,NA
S G F Perry,1,NA,NA,1,4,NA,6,3,213,NA
Josef Anton Maximilian Perty,1,1804,1884,1,3,NA,47,43,NA,NA
Josef Anton Maximilian Perty,1,1804,1884,1,3,NA,53,43,NA,NA
Josef Anton Maximilian Perty,1,1804,1884,1,6,NA,47,43,NA,NA
Josef Anton Maximilian Perty,1,1804,1884,1,6,NA,53,43,NA,NA
Augustus Heinrich Petermann,1,1822,1878,1,4,NA,66,41,NA,NA
Horace William Petherick,1,1839,1919,1,3,NA,10,1,NA,NA
Horace William Petherick,1,1839,1919,1,4,NA,10,1,NA,NA
Horace William Petherick,1,1839,1919,1,6,NA,10,1,NA,NA
George Petrie,1,1818,1875,1,4,NA,11,6,17,NA
William Vesalius Pettigrew,1,NA,NA,1,3,NA,3,1,NA,NA
Arthur Phayre,1,1812,1885,1,3,NA,4,1,NA,2
Arthur Phayre,1,1812,1885,1,3,NA,4,1,NA,45
Arthur Phayre,1,1812,1885,1,3,NA,4,49,NA,2
Arthur Phayre,1,1812,1885,1,3,NA,4,49,NA,45
Arthur Phayre,1,1812,1885,1,3,NA,4,67,NA,2
Arthur Phayre,1,1812,1885,1,3,NA,4,67,NA,45
Arthur Phayre,1,1812,1885,1,3,NA,29,1,NA,2
Arthur Phayre,1,1812,1885,1,3,NA,29,1,NA,45
Arthur Phayre,1,1812,1885,1,3,NA,29,49,NA,2
Arthur Phayre,1,1812,1885,1,3,NA,29,49,NA,45
Arthur Phayre,1,1812,1885,1,3,NA,29,67,NA,2
